PARAM_ID,STEP_ID,TEMPERATURE,PRESSURE,SPEED,DURATION,ADDITIONAL_PARAMS
PARAM-016975,STEP-016975,27.5,,1441.0,84,{}
PARAM-016976,STEP-016976,1704.2,,7.5,100,"{""wire_type"": ""ER100S-G"", ""shielding_gas"": ""90/10 Ar/CO2""}"
PARAM-016977,STEP-016977,856.6,,,3639,"{""atmosphere"": ""nitrogen"", ""quench_medium"": ""air""}"
PARAM-016978,STEP-016978,67.8,31.5,,130,"{""coating_type"": ""polyurethane"", ""thickness_mil"": 3.4}"
PARAM-016979,STEP-016979,20.7,62.8,,379,{}
PARAM-016980,STEP-016980,21.8,,,48,{}
PARAM-016981,STEP-016981,22.4,88.7,,350,{}
PARAM-016982,STEP-016982,24.4,117.5,,133,{}
PARAM-016983,STEP-016983,20.1,,,86,{}
PARAM-016984,STEP-016984,25.4,,1115.1,81,{}
PARAM-016985,STEP-016985,1747.7,,10.0,220,"{""wire_type"": ""ER80S-D2"", ""shielding_gas"": ""100% CO2""}"
PARAM-016986,STEP-016986,811.0,,,2642,"{""atmosphere"": ""nitrogen"", ""quench_medium"": ""air""}"
PARAM-016987,STEP-016987,62.9,34.9,,147,"{""coating_type"": ""powder"", ""thickness_mil"": 4.5}"
PARAM-016988,STEP-016988,23.7,58.0,,476,{}
PARAM-016989,STEP-016989,24.6,,,32,{}
PARAM-016990,STEP-016990,22.6,83.0,,314,{}
PARAM-016991,STEP-016991,23.3,300.3,,104,{}
PARAM-016992,STEP-016992,24.6,,,63,{}
PARAM-016993,STEP-016993,28.5,,1050.2,114,{}
PARAM-016994,STEP-016994,1616.4,,13.1,71,"{""wire_type"": ""ER70S-6"", ""shielding_gas"": ""100% CO2""}"
PARAM-016995,STEP-016995,861.0,,,3531,"{""atmosphere"": ""nitrogen"", ""quench_medium"": ""oil""}"
PARAM-016996,STEP-016996,72.9,38.9,,208,"{""coating_type"": ""powder"", ""thickness_mil"": 2.8}"
PARAM-016997,STEP-016997,22.4,70.7,,428,{}
PARAM-016998,STEP-016998,23.5,,,47,{}
PARAM-016999,STEP-016999,24.8,59.7,,491,{}
PARAM-017000,STEP-017000,21.5,399.4,,62,{}
PARAM-017001,STEP-017001,20.6,,,49,{}
PARAM-017002,STEP-017002,29.3,,901.4,146,{}
PARAM-017003,STEP-017003,1788.8,,5.6,165,"{""wire_type"": ""ER100S-G"", ""shielding_gas"": ""100% CO2""}"
PARAM-017004,STEP-017004,876.1,,,3798,"{""atmosphere"": ""argon"", ""quench_medium"": ""water""}"
PARAM-017005,STEP-017005,66.6,44.6,,128,"{""coating_type"": ""polyurethane"", ""thickness_mil"": 2.6}"
PARAM-017006,STEP-017006,23.0,62.5,,186,{}
PARAM-017007,STEP-017007,21.1,,,49,{}
PARAM-017008,STEP-017008,22.6,74.2,,303,{}
PARAM-017009,STEP-017009,21.9,383.3,,113,{}
PARAM-017010,STEP-017010,22.7,,,41,{}
PARAM-017011,STEP-017011,29.7,,1072.8,177,{}
PARAM-017012,STEP-017012,1518.7,,7.1,169,"{""wire_type"": ""ER100S-G"", ""shielding_gas"": ""100% CO2""}"
PARAM-017013,STEP-017013,860.8,,,3732,"{""atmosphere"": ""argon"", ""quench_medium"": ""air""}"
PARAM-017014,STEP-017014,76.9,47.0,,272,"{""coating_type"": ""polyurethane"", ""thickness_mil"": 3.2}"
PARAM-017015,STEP-017015,22.6,53.5,,221,{}
PARAM-017016,STEP-017016,22.9,,,30,{}
PARAM-017017,STEP-017017,23.3,58.8,,404,{}
PARAM-017018,STEP-017018,22.0,404.0,,65,{}
PARAM-017019,STEP-017019,24.5,,,82,{}
PARAM-017020,STEP-017020,30.1,,1408.2,162,{}
PARAM-017021,STEP-017021,1767.4,,14.5,97,"{""wire_type"": ""ER100S-G"", ""shielding_gas"": ""90/10 Ar/CO2""}"
PARAM-017022,STEP-017022,857.8,,,4018,"{""atmosphere"": ""argon"", ""quench_medium"": ""oil""}"
PARAM-017023,STEP-017023,72.2,36.1,,286,"{""coating_type"": ""powder"", ""thickness_mil"": 3.4}"
PARAM-017024,STEP-017024,22.5,82.1,,406,{}
PARAM-017025,STEP-017025,21.5,,,59,{}
PARAM-017026,STEP-017026,24.0,61.2,,524,{}
PARAM-017027,STEP-017027,22.2,143.9,,134,{}
PARAM-017028,STEP-017028,22.2,,,46,{}
PARAM-017029,STEP-017029,26.1,,1253.7,136,{}
PARAM-017030,STEP-017030,1791.3,,14.3,258,"{""wire_type"": ""ER80S-D2"", ""shielding_gas"": ""75/25 Ar/CO2""}"
PARAM-017031,STEP-017031,866.1,,,3548,"{""atmosphere"": ""argon"", ""quench_medium"": ""water""}"
PARAM-017032,STEP-017032,78.7,42.9,,219,"{""coating_type"": ""powder"", ""thickness_mil"": 4.4}"
PARAM-017033,STEP-017033,20.9,80.1,,315,{}
PARAM-017034,STEP-017034,20.4,,,40,{}
PARAM-017035,STEP-017035,21.4,83.2,,279,{}
PARAM-017036,STEP-017036,23.2,339.2,,108,{}
PARAM-017037,STEP-017037,22.9,,,39,{}
PARAM-017038,STEP-017038,25.1,,1267.0,88,{}
PARAM-017039,STEP-017039,1608.7,,13.3,165,"{""wire_type"": ""ER70S-6"", ""shielding_gas"": ""100% CO2""}"
PARAM-017040,STEP-017040,875.9,,,3736,"{""atmosphere"": ""argon"", ""quench_medium"": ""water""}"
PARAM-017041,STEP-017041,62.2,38.5,,260,"{""coating_type"": ""polyurethane"", ""thickness_mil"": 2.4}"
PARAM-017042,STEP-017042,25.0,94.1,,217,{}
PARAM-017043,STEP-017043,20.2,,,52,{}
PARAM-017044,STEP-017044,21.3,82.5,,537,{}
PARAM-017045,STEP-017045,22.3,174.6,,130,{}
PARAM-017046,STEP-017046,24.5,,,46,{}
PARAM-017047,STEP-017047,25.9,,964.0,155,{}
PARAM-017048,STEP-017048,1792.1,,7.9,212,"{""wire_type"": ""ER80S-D2"", ""shielding_gas"": ""90/10 Ar/CO2""}"
PARAM-017049,STEP-017049,875.5,,,3569,"{""atmosphere"": ""nitrogen"", ""quench_medium"": ""oil""}"
PARAM-017050,STEP-017050,70.6,31.7,,252,"{""coating_type"": ""epoxy"", ""thickness_mil"": 2.6}"
PARAM-017051,STEP-017051,22.0,92.3,,397,{}
PARAM-017052,STEP-017052,22.1,,,40,{}
PARAM-017053,STEP-017053,21.1,59.0,,554,{}
PARAM-017054,STEP-017054,21.5,284.5,,166,{}
PARAM-017055,STEP-017055,20.3,,,76,{}
PARAM-017056,STEP-017056,27.6,,1080.7,139,{}
PARAM-017057,STEP-017057,1777.4,,8.7,179,"{""wire_type"": ""ER100S-G"", ""shielding_gas"": ""90/10 Ar/CO2""}"
PARAM-017058,STEP-017058,860.6,,,3485,"{""atmosphere"": ""argon"", ""quench_medium"": ""water""}"
PARAM-017059,STEP-017059,73.4,30.9,,185,"{""coating_type"": ""powder"", ""thickness_mil"": 2.2}"
PARAM-017060,STEP-017060,21.4,86.4,,252,{}
PARAM-017061,STEP-017061,21.8,,,41,{}
PARAM-017062,STEP-017062,23.6,67.0,,436,{}
PARAM-017063,STEP-017063,24.7,133.2,,64,{}
PARAM-017064,STEP-017064,21.0,,,33,{}
PARAM-017065,STEP-017065,34.9,,1014.2,136,{}
PARAM-017066,STEP-017066,1782.8,,9.5,84,"{""wire_type"": ""ER80S-D2"", ""shielding_gas"": ""90/10 Ar/CO2""}"
PARAM-017067,STEP-017067,885.3,,,3209,"{""atmosphere"": ""argon"", ""quench_medium"": ""air""}"
PARAM-017068,STEP-017068,78.9,48.6,,230,"{""coating_type"": ""epoxy"", ""thickness_mil"": 2.6}"
PARAM-017069,STEP-017069,20.7,72.7,,272,{}
PARAM-017070,STEP-017070,21.9,,,38,{}
PARAM-017071,STEP-017071,24.9,98.0,,395,{}
PARAM-017072,STEP-017072,22.9,450.4,,101,{}
PARAM-017073,STEP-017073,24.3,,,75,{}
PARAM-017074,STEP-017074,26.5,,832.4,136,{}
PARAM-017075,STEP-017075,1651.2,,8.9,262,"{""wire_type"": ""ER70S-6"", ""shielding_gas"": ""90/10 Ar/CO2""}"
PARAM-017076,STEP-017076,866.7,,,3243,"{""atmosphere"": ""nitrogen"", ""quench_medium"": ""water""}"
PARAM-017077,STEP-017077,74.5,30.5,,135,"{""coating_type"": ""powder"", ""thickness_mil"": 4.3}"
PARAM-017078,STEP-017078,23.5,67.8,,277,{}
PARAM-017079,STEP-017079,20.7,,,54,{}
PARAM-017080,STEP-017080,21.3,67.4,,524,{}
PARAM-017081,STEP-017081,21.8,383.0,,94,{}
PARAM-017082,STEP-017082,25.0,,,68,{}
PARAM-017083,STEP-017083,34.4,,1179.7,123,{}
PARAM-017084,STEP-017084,1546.1,,10.7,236,"{""wire_type"": ""ER80S-D2"", ""shielding_gas"": ""90/10 Ar/CO2""}"
PARAM-017085,STEP-017085,860.9,,,3794,"{""atmosphere"": ""nitrogen"", ""quench_medium"": ""oil""}"
PARAM-017086,STEP-017086,65.1,31.5,,162,"{""coating_type"": ""epoxy"", ""thickness_mil"": 5.0}"
PARAM-017087,STEP-017087,22.2,82.2,,422,{}
PARAM-017088,STEP-017088,20.7,,,36,{}
PARAM-017089,STEP-017089,21.1,72.1,,251,{}
PARAM-017090,STEP-017090,20.1,411.1,,111,{}
PARAM-017091,STEP-017091,21.6,,,40,{}
PARAM-017092,STEP-017092,29.0,,1283.9,140,{}
PARAM-017093,STEP-017093,1571.5,,9.1,200,"{""wire_type"": ""ER80S-D2"", ""shielding_gas"": ""90/10 Ar/CO2""}"
PARAM-017094,STEP-017094,899.0,,,3253,"{""atmosphere"": ""nitrogen"", ""quench_medium"": ""oil""}"
PARAM-017095,STEP-017095,69.5,33.7,,195,"{""coating_type"": ""powder"", ""thickness_mil"": 3.3}"
PARAM-017096,STEP-017096,23.1,67.0,,446,{}
PARAM-017097,STEP-017097,24.0,,,40,{}
PARAM-017098,STEP-017098,22.5,74.0,,481,{}
PARAM-017099,STEP-017099,23.9,379.4,,129,{}
PARAM-017100,STEP-017100,21.9,,,56,{}
PARAM-017101,STEP-017101,34.1,,850.8,173,{}
PARAM-017102,STEP-017102,1670.2,,14.2,240,"{""wire_type"": ""ER80S-D2"", ""shielding_gas"": ""100% CO2""}"
PARAM-017103,STEP-017103,852.4,,,3969,"{""atmosphere"": ""nitrogen"", ""quench_medium"": ""oil""}"
PARAM-017104,STEP-017104,73.3,43.3,,261,"{""coating_type"": ""polyurethane"", ""thickness_mil"": 4.1}"
PARAM-017105,STEP-017105,21.3,95.1,,366,{}
PARAM-017106,STEP-017106,23.1,,,58,{}
PARAM-017107,STEP-017107,23.9,59.4,,334,{}
PARAM-017108,STEP-017108,22.7,373.5,,175,{}
PARAM-017109,STEP-017109,23.9,,,52,{}
PARAM-017110,STEP-017110,26.6,,1334.5,42,{}
PARAM-017111,STEP-017111,1642.5,,5.9,249,"{""wire_type"": ""ER100S-G"", ""shielding_gas"": ""90/10 Ar/CO2""}"
PARAM-017112,STEP-017112,857.9,,,3443,"{""atmosphere"": ""argon"", ""quench_medium"": ""water""}"
PARAM-017113,STEP-017113,61.9,37.6,,201,"{""coating_type"": ""powder"", ""thickness_mil"": 3.2}"
PARAM-017114,STEP-017114,21.4,61.2,,446,{}
PARAM-017115,STEP-017115,20.3,,,46,{}
PARAM-017116,STEP-017116,20.5,70.5,,466,{}
PARAM-017117,STEP-017117,21.3,175.3,,70,{}
PARAM-017118,STEP-017118,22.0,,,79,{}
PARAM-017119,STEP-017119,27.9,,1315.2,107,{}
PARAM-017120,STEP-017120,1563.9,,9.8,120,"{""wire_type"": ""ER80S-D2"", ""shielding_gas"": ""100% CO2""}"
PARAM-017121,STEP-017121,859.7,,,3541,"{""atmosphere"": ""nitrogen"", ""quench_medium"": ""oil""}"
PARAM-017122,STEP-017122,60.3,35.9,,280,"{""coating_type"": ""epoxy"", ""thickness_mil"": 4.0}"
PARAM-017123,STEP-017123,20.2,73.3,,326,{}
PARAM-017124,STEP-017124,21.2,,,35,{}
PARAM-017125,STEP-017125,20.4,98.3,,373,{}
PARAM-017126,STEP-017126,20.0,431.5,,109,{}
PARAM-017127,STEP-017127,21.0,,,30,{}
PARAM-017128,STEP-017128,28.8,,903.8,147,{}
PARAM-017129,STEP-017129,1786.6,,10.0,197,"{""wire_type"": ""ER100S-G"", ""shielding_gas"": ""75/25 Ar/CO2""}"
PARAM-017130,STEP-017130,856.4,,,3927,"{""atmosphere"": ""argon"", ""quench_medium"": ""oil""}"
PARAM-017131,STEP-017131,65.5,44.2,,206,"{""coating_type"": ""polyurethane"", ""thickness_mil"": 2.4}"
PARAM-017132,STEP-017132,22.7,69.1,,201,{}
PARAM-017133,STEP-017133,20.5,,,31,{}
PARAM-017134,STEP-017134,24.2,88.4,,307,{}
PARAM-017135,STEP-017135,22.4,242.8,,111,{}
PARAM-017136,STEP-017136,20.0,,,85,{}
PARAM-017137,STEP-017137,30.2,,1212.1,111,{}
PARAM-017138,STEP-017138,1677.1,,14.4,258,"{""wire_type"": ""ER80S-D2"", ""shielding_gas"": ""100% CO2""}"
PARAM-017139,STEP-017139,864.7,,,3207,"{""atmosphere"": ""nitrogen"", ""quench_medium"": ""air""}"
PARAM-017140,STEP-017140,78.0,33.3,,174,"{""coating_type"": ""powder"", ""thickness_mil"": 2.8}"
PARAM-017141,STEP-017141,23.6,93.1,,478,{}
PARAM-017142,STEP-017142,23.3,,,38,{}
PARAM-017143,STEP-017143,24.4,51.0,,409,{}
PARAM-017144,STEP-017144,24.3,483.8,,80,{}
PARAM-017145,STEP-017145,24.0,,,38,{}
PARAM-017146,STEP-017146,30.0,,1466.6,49,{}
PARAM-017147,STEP-017147,1725.4,,13.8,298,"{""wire_type"": ""ER80S-D2"", ""shielding_gas"": ""100% CO2""}"
PARAM-017148,STEP-017148,886.5,,,3555,"{""atmosphere"": ""argon"", ""quench_medium"": ""oil""}"
PARAM-017149,STEP-017149,69.2,34.3,,229,"{""coating_type"": ""powder"", ""thickness_mil"": 4.1}"
PARAM-017150,STEP-017150,23.1,90.1,,326,{}
PARAM-017151,STEP-017151,24.4,,,53,{}
PARAM-017152,STEP-017152,23.9,85.3,,327,{}
PARAM-017153,STEP-017153,22.8,153.8,,142,{}
PARAM-017154,STEP-017154,23.5,,,59,{}
PARAM-017155,STEP-017155,30.0,,931.1,45,{}
PARAM-017156,STEP-017156,1520.2,,14.3,146,"{""wire_type"": ""ER80S-D2"", ""shielding_gas"": ""100% CO2""}"
PARAM-017157,STEP-017157,864.9,,,3495,"{""atmosphere"": ""argon"", ""quench_medium"": ""oil""}"
PARAM-017158,STEP-017158,64.0,43.8,,144,"{""coating_type"": ""epoxy"", ""thickness_mil"": 2.0}"
PARAM-017159,STEP-017159,20.5,65.0,,203,{}
PARAM-017160,STEP-017160,24.7,,,32,{}
PARAM-017161,STEP-017161,21.1,84.3,,542,{}
PARAM-017162,STEP-017162,23.6,198.2,,161,{}
PARAM-017163,STEP-017163,23.6,,,70,{}
PARAM-017164,STEP-017164,27.0,,1355.2,43,{}
PARAM-017165,STEP-017165,1596.7,,6.0,152,"{""wire_type"": ""ER100S-G"", ""shielding_gas"": ""90/10 Ar/CO2""}"
PARAM-017166,STEP-017166,894.1,,,4126,"{""atmosphere"": ""argon"", ""quench_medium"": ""oil""}"
PARAM-017167,STEP-017167,70.7,38.6,,233,"{""coating_type"": ""polyurethane"", ""thickness_mil"": 3.4}"
PARAM-017168,STEP-017168,23.6,64.5,,342,{}
PARAM-017169,STEP-017169,24.3,,,48,{}
PARAM-017170,STEP-017170,20.1,70.2,,389,{}
PARAM-017171,STEP-017171,24.8,498.1,,138,{}
PARAM-017172,STEP-017172,22.7,,,43,{}
PARAM-017173,STEP-017173,28.5,,1242.1,135,{}
PARAM-017174,STEP-017174,1506.1,,6.9,237,"{""wire_type"": ""ER80S-D2"", ""shielding_gas"": ""75/25 Ar/CO2""}"
PARAM-017175,STEP-017175,850.5,,,3017,"{""atmosphere"": ""argon"", ""quench_medium"": ""air""}"
PARAM-017176,STEP-017176,68.4,37.9,,185,"{""coating_type"": ""powder"", ""thickness_mil"": 3.4}"
PARAM-017177,STEP-017177,20.1,69.3,,181,{}
PARAM-017178,STEP-017178,20.2,,,42,{}
PARAM-017179,STEP-017179,24.7,82.9,,339,{}
PARAM-017180,STEP-017180,21.5,333.2,,79,{}
PARAM-017181,STEP-017181,21.3,,,82,{}
PARAM-017182,STEP-017182,32.9,,1118.9,167,{}
PARAM-017183,STEP-017183,1534.7,,11.5,76,"{""wire_type"": ""ER100S-G"", ""shielding_gas"": ""90/10 Ar/CO2""}"
PARAM-017184,STEP-017184,860.2,,,3738,"{""atmosphere"": ""nitrogen"", ""quench_medium"": ""air""}"
PARAM-017185,STEP-017185,65.9,35.9,,187,"{""coating_type"": ""polyurethane"", ""thickness_mil"": 3.3}"
PARAM-017186,STEP-017186,22.8,50.1,,228,{}
PARAM-017187,STEP-017187,22.7,,,40,{}
PARAM-017188,STEP-017188,21.4,66.5,,492,{}
PARAM-017189,STEP-017189,22.4,306.2,,104,{}
PARAM-017190,STEP-017190,23.5,,,34,{}
PARAM-017191,STEP-017191,26.7,,839.1,156,{}
PARAM-017192,STEP-017192,1779.0,,10.6,153,"{""wire_type"": ""ER80S-D2"", ""shielding_gas"": ""75/25 Ar/CO2""}"
PARAM-017193,STEP-017193,814.1,,,2631,"{""atmosphere"": ""argon"", ""quench_medium"": ""oil""}"
PARAM-017194,STEP-017194,78.2,38.2,,298,"{""coating_type"": ""polyurethane"", ""thickness_mil"": 2.9}"
PARAM-017195,STEP-017195,23.1,78.2,,396,{}
PARAM-017196,STEP-017196,22.5,,,38,{}
PARAM-017197,STEP-017197,23.5,71.6,,478,{}
PARAM-017198,STEP-017198,20.3,250.8,,138,{}
PARAM-017199,STEP-017199,22.2,,,30,{}
PARAM-017200,STEP-017200,27.9,,1227.9,80,{}
PARAM-017201,STEP-017201,1524.5,,14.1,259,"{""wire_type"": ""ER70S-6"", ""shielding_gas"": ""100% CO2""}"
PARAM-017202,STEP-017202,872.0,,,3749,"{""atmosphere"": ""nitrogen"", ""quench_medium"": ""water""}"
PARAM-017203,STEP-017203,63.9,41.9,,162,"{""coating_type"": ""epoxy"", ""thickness_mil"": 3.8}"
PARAM-017204,STEP-017204,22.1,94.7,,324,{}
PARAM-017205,STEP-017205,25.0,,,42,{}
PARAM-017206,STEP-017206,23.3,74.9,,324,{}
PARAM-017207,STEP-017207,23.6,340.1,,118,{}
PARAM-017208,STEP-017208,24.4,,,72,{}
PARAM-017209,STEP-017209,33.7,,904.6,35,{}
PARAM-017210,STEP-017210,1618.3,,12.8,277,"{""wire_type"": ""ER100S-G"", ""shielding_gas"": ""75/25 Ar/CO2""}"
PARAM-017211,STEP-017211,867.1,,,4001,"{""atmosphere"": ""nitrogen"", ""quench_medium"": ""oil""}"
PARAM-017212,STEP-017212,65.8,33.0,,267,"{""coating_type"": ""powder"", ""thickness_mil"": 2.3}"
PARAM-017213,STEP-017213,20.3,80.6,,456,{}
PARAM-017214,STEP-017214,21.5,,,60,{}
PARAM-017215,STEP-017215,24.1,85.4,,566,{}
PARAM-017216,STEP-017216,24.1,466.3,,108,{}
PARAM-017217,STEP-017217,23.4,,,81,{}
PARAM-017218,STEP-017218,32.6,,1498.8,40,{}
PARAM-017219,STEP-017219,1536.0,,5.1,77,"{""wire_type"": ""ER80S-D2"", ""shielding_gas"": ""90/10 Ar/CO2""}"
PARAM-017220,STEP-017220,884.0,,,3014,"{""atmosphere"": ""nitrogen"", ""quench_medium"": ""air""}"
PARAM-017221,STEP-017221,73.2,32.8,,223,"{""coating_type"": ""epoxy"", ""thickness_mil"": 2.0}"
PARAM-017222,STEP-017222,23.3,81.7,,187,{}
PARAM-017223,STEP-017223,22.3,,,35,{}
PARAM-017224,STEP-017224,25.0,72.2,,406,{}
PARAM-017225,STEP-017225,24.7,130.1,,136,{}
PARAM-017226,STEP-017226,20.3,,,54,{}
PARAM-017227,STEP-017227,35.0,,1278.0,107,{}
PARAM-017228,STEP-017228,1741.3,,9.9,165,"{""wire_type"": ""ER80S-D2"", ""shielding_gas"": ""90/10 Ar/CO2""}"
PARAM-017229,STEP-017229,867.7,,,3705,"{""atmosphere"": ""argon"", ""quench_medium"": ""water""}"
PARAM-017230,STEP-017230,75.3,35.1,,288,"{""coating_type"": ""epoxy"", ""thickness_mil"": 3.0}"
PARAM-017231,STEP-017231,22.9,76.0,,260,{}
PARAM-017232,STEP-017232,20.7,,,52,{}
PARAM-017233,STEP-017233,24.5,99.8,,591,{}
PARAM-017234,STEP-017234,24.8,316.9,,110,{}
PARAM-017235,STEP-017235,21.5,,,70,{}
PARAM-017236,STEP-017236,25.4,,802.9,161,{}
PARAM-017237,STEP-017237,1723.4,,8.8,105,"{""wire_type"": ""ER100S-G"", ""shielding_gas"": ""75/25 Ar/CO2""}"
PARAM-017238,STEP-017238,899.7,,,3422,"{""atmosphere"": ""nitrogen"", ""quench_medium"": ""air""}"
PARAM-017239,STEP-017239,78.4,44.1,,176,"{""coating_type"": ""epoxy"", ""thickness_mil"": 4.4}"
PARAM-017240,STEP-017240,22.4,77.2,,457,{}
PARAM-017241,STEP-017241,24.8,,,42,{}
PARAM-017242,STEP-017242,22.9,71.7,,385,{}
PARAM-017243,STEP-017243,21.9,399.2,,63,{}
PARAM-017244,STEP-017244,21.4,,,39,{}
PARAM-017245,STEP-017245,28.5,,860.2,151,{}
PARAM-017246,STEP-017246,1541.2,,9.6,107,"{""wire_type"": ""ER70S-6"", ""shielding_gas"": ""100% CO2""}"
PARAM-017247,STEP-017247,885.7,,,3462,"{""atmosphere"": ""argon"", ""quench_medium"": ""air""}"
PARAM-017248,STEP-017248,72.5,48.5,,279,"{""coating_type"": ""polyurethane"", ""thickness_mil"": 2.0}"
PARAM-017249,STEP-017249,22.4,82.2,,241,{}
PARAM-017250,STEP-017250,23.1,,,39,{}
PARAM-017251,STEP-017251,21.4,58.3,,266,{}
PARAM-017252,STEP-017252,22.4,354.6,,64,{}
PARAM-017253,STEP-017253,23.5,,,37,{}
PARAM-017254,STEP-017254,33.9,,1314.2,140,{}
PARAM-017255,STEP-017255,1677.6,,11.0,67,"{""wire_type"": ""ER70S-6"", ""shielding_gas"": ""75/25 Ar/CO2""}"
PARAM-017256,STEP-017256,879.0,,,3047,"{""atmosphere"": ""nitrogen"", ""quench_medium"": ""oil""}"
PARAM-017257,STEP-017257,70.9,37.9,,121,"{""coating_type"": ""polyurethane"", ""thickness_mil"": 4.6}"
PARAM-017258,STEP-017258,21.4,87.7,,280,{}
PARAM-017259,STEP-017259,24.5,,,49,{}
PARAM-017260,STEP-017260,24.8,50.1,,482,{}
PARAM-017261,STEP-017261,22.9,224.5,,146,{}
PARAM-017262,STEP-017262,23.4,,,41,{}
PARAM-017263,STEP-017263,31.4,,1265.6,31,{}
PARAM-017264,STEP-017264,1745.8,,12.8,132,"{""wire_type"": ""ER70S-6"", ""shielding_gas"": ""75/25 Ar/CO2""}"
PARAM-017265,STEP-017265,826.3,,,2757,"{""atmosphere"": ""nitrogen"", ""quench_medium"": ""water""}"
PARAM-017266,STEP-017266,61.7,41.1,,277,"{""coating_type"": ""powder"", ""thickness_mil"": 4.6}"
PARAM-017267,STEP-017267,23.2,84.2,,241,{}
PARAM-017268,STEP-017268,21.0,,,30,{}
PARAM-017269,STEP-017269,20.4,54.2,,355,{}
PARAM-017270,STEP-017270,21.2,393.2,,72,{}
PARAM-017271,STEP-017271,21.4,,,44,{}
PARAM-017272,STEP-017272,28.3,,828.7,91,{}
PARAM-017273,STEP-017273,1615.0,,6.5,259,"{""wire_type"": ""ER100S-G"", ""shielding_gas"": ""90/10 Ar/CO2""}"
PARAM-017274,STEP-017274,859.5,,,4152,"{""atmosphere"": ""nitrogen"", ""quench_medium"": ""water""}"
PARAM-017275,STEP-017275,73.5,35.6,,277,"{""coating_type"": ""powder"", ""thickness_mil"": 2.3}"
PARAM-017276,STEP-017276,24.0,53.6,,186,{}
PARAM-017277,STEP-017277,20.6,,,44,{}
PARAM-017278,STEP-017278,22.7,62.2,,421,{}
PARAM-017279,STEP-017279,23.2,194.5,,129,{}
PARAM-017280,STEP-017280,20.7,,,35,{}
PARAM-017281,STEP-017281,28.0,,1108.0,102,{}
PARAM-017282,STEP-017282,1663.4,,12.9,229,"{""wire_type"": ""ER70S-6"", ""shielding_gas"": ""75/25 Ar/CO2""}"
PARAM-017283,STEP-017283,872.7,,,3714,"{""atmosphere"": ""argon"", ""quench_medium"": ""oil""}"
PARAM-017284,STEP-017284,71.6,46.9,,238,"{""coating_type"": ""polyurethane"", ""thickness_mil"": 3.7}"
PARAM-017285,STEP-017285,21.4,90.9,,302,{}
PARAM-017286,STEP-017286,23.7,,,42,{}
PARAM-017287,STEP-017287,21.4,82.1,,472,{}
PARAM-017288,STEP-017288,20.8,493.5,,167,{}
PARAM-017289,STEP-017289,20.6,,,73,{}
PARAM-017290,STEP-017290,31.1,,1204.6,85,{}
PARAM-017291,STEP-017291,1648.0,,6.7,232,"{""wire_type"": ""ER70S-6"", ""shielding_gas"": ""100% CO2""}"
PARAM-017292,STEP-017292,856.1,,,3976,"{""atmosphere"": ""argon"", ""quench_medium"": ""oil""}"
PARAM-017293,STEP-017293,63.5,46.1,,141,"{""coating_type"": ""polyurethane"", ""thickness_mil"": 3.7}"
PARAM-017294,STEP-017294,22.1,67.8,,258,{}
PARAM-017295,STEP-017295,21.6,,,40,{}
PARAM-017296,STEP-017296,22.7,86.9,,483,{}
PARAM-017297,STEP-017297,22.2,174.4,,69,{}
PARAM-017298,STEP-017298,21.3,,,78,{}
PARAM-017299,STEP-017299,25.2,,1448.6,144,{}
PARAM-017300,STEP-017300,1520.2,,6.5,206,"{""wire_type"": ""ER100S-G"", ""shielding_gas"": ""75/25 Ar/CO2""}"
PARAM-017301,STEP-017301,851.8,,,3038,"{""atmosphere"": ""nitrogen"", ""quench_medium"": ""water""}"
PARAM-017302,STEP-017302,64.1,42.5,,289,"{""coating_type"": ""powder"", ""thickness_mil"": 3.8}"
PARAM-017303,STEP-017303,24.4,62.9,,437,{}
PARAM-017304,STEP-017304,24.0,,,59,{}
PARAM-017305,STEP-017305,21.7,68.1,,363,{}
PARAM-017306,STEP-017306,23.1,238.8,,171,{}
PARAM-017307,STEP-017307,21.3,,,32,{}
PARAM-017308,STEP-017308,33.2,,984.0,75,{}
PARAM-017309,STEP-017309,1765.3,,5.4,225,"{""wire_type"": ""ER80S-D2"", ""shielding_gas"": ""75/25 Ar/CO2""}"
PARAM-017310,STEP-017310,875.3,,,3773,"{""atmosphere"": ""nitrogen"", ""quench_medium"": ""water""}"
PARAM-017311,STEP-017311,76.1,47.8,,237,"{""coating_type"": ""epoxy"", ""thickness_mil"": 4.1}"
PARAM-017312,STEP-017312,22.4,86.3,,384,{}
PARAM-017313,STEP-017313,24.8,,,54,{}
PARAM-017314,STEP-017314,22.9,59.4,,574,{}
PARAM-017315,STEP-017315,24.3,103.3,,144,{}
PARAM-017316,STEP-017316,22.3,,,48,{}
PARAM-017317,STEP-017317,25.2,,967.7,48,{}
PARAM-017318,STEP-017318,1716.8,,8.3,66,"{""wire_type"": ""ER70S-6"", ""shielding_gas"": ""75/25 Ar/CO2""}"
PARAM-017319,STEP-017319,881.9,,,4033,"{""atmosphere"": ""nitrogen"", ""quench_medium"": ""water""}"
PARAM-017320,STEP-017320,63.1,33.1,,150,"{""coating_type"": ""epoxy"", ""thickness_mil"": 4.0}"
PARAM-017321,STEP-017321,24.2,57.2,,467,{}
PARAM-017322,STEP-017322,20.7,,,34,{}
PARAM-017323,STEP-017323,24.2,96.7,,352,{}
PARAM-017324,STEP-017324,21.4,372.6,,124,{}
