MATERIAL_ID,SUPPLIER_ID,BATCH_NUMBER,MATERIAL_TYPE,SPECS,RECEIVED_DATE,QUANTITY,UNIT_COST
MAT-04560,SUP-005,6780,steel_plate,"{""grade"": ""A"", ""tolerance"": 0.0031, ""sulfur_content"": 0.0206}",2023-03-03,280,422.47
MAT-04561,SUP-005,4239,steel_tube,"{""grade"": ""B"", ""tolerance"": 0.0063, ""sulfur_content"": 0.0176}",2023-04-30,102,178.4
MAT-04562,SUP-005,6287,steel_tube,"{""grade"": ""A"", ""tolerance"": 0.0017, ""sulfur_content"": 0.0226}",2024-06-30,359,326.5
MAT-04563,SUP-005,5627,steel_rod,"{""grade"": ""C"", ""tolerance"": 0.0025, ""sulfur_content"": 0.0103}",2024-05-31,288,173.78
MAT-04564,SUP-005,5959,steel_bar,"{""grade"": ""C"", ""tolerance"": 0.0087, ""sulfur_content"": 0.0249}",2021-09-26,143,156.52
MAT-04565,SUP-005,4903,steel_bar,"{""grade"": ""C"", ""tolerance"": 0.0047, ""sulfur_content"": 0.0158}",2021-12-09,357,49.07
MAT-04566,SUP-005,2148,steel_plate,"{""grade"": ""A"", ""tolerance"": 0.0037, ""sulfur_content"": 0.0186}",2024-06-09,290,366.53
MAT-04567,SUP-005,8114,steel_plate,"{""grade"": ""C"", ""tolerance"": 0.0081, ""sulfur_content"": 0.0172}",2024-12-11,434,136.36
MAT-04568,SUP-005,6008,steel_plate,"{""grade"": ""A"", ""tolerance"": 0.0067, ""sulfur_content"": 0.0151}",2021-09-15,368,449.4
MAT-04569,SUP-005,3699,steel_bar,"{""grade"": ""C"", ""tolerance"": 0.0098, ""sulfur_content"": 0.0156}",2022-09-02,106,175.4
MAT-04570,SUP-005,6036,steel_bar,"{""grade"": ""A"", ""tolerance"": 0.009, ""sulfur_content"": 0.023}",2023-08-19,72,419.11
MAT-04571,SUP-005,4709,steel_rod,"{""grade"": ""B"", ""tolerance"": 0.0094, ""sulfur_content"": 0.0197}",2023-08-05,201,71.43
MAT-04572,SUP-005,7860,steel_bar,"{""grade"": ""A"", ""tolerance"": 0.0066, ""sulfur_content"": 0.0208}",2023-03-08,196,14.65
MAT-04573,SUP-005,7864,steel_rod,"{""grade"": ""C"", ""tolerance"": 0.0042, ""sulfur_content"": 0.0134}",2022-04-30,115,151.11
MAT-04574,SUP-005,7643,steel_plate,"{""grade"": ""B"", ""tolerance"": 0.0073, ""sulfur_content"": 0.0245}",2024-09-02,120,71.69
MAT-04575,SUP-005,3519,steel_tube,"{""grade"": ""A"", ""tolerance"": 0.003, ""sulfur_content"": 0.0217}",2021-04-17,77,301.76
MAT-04576,SUP-005,5397,steel_rod,"{""grade"": ""C"", ""tolerance"": 0.0098, ""sulfur_content"": 0.0237}",2023-10-22,220,82.67
MAT-04577,SUP-005,2781,steel_plate,"{""grade"": ""C"", ""tolerance"": 0.002, ""sulfur_content"": 0.0169}",2024-08-05,143,204.04
MAT-04578,SUP-005,5237,steel_rod,"{""grade"": ""B"", ""tolerance"": 0.0096, ""sulfur_content"": 0.0149}",2023-03-16,453,16.25
MAT-04579,SUP-005,2077,steel_rod,"{""grade"": ""C"", ""tolerance"": 0.0034, ""sulfur_content"": 0.0238}",2024-06-20,164,116.54
MAT-04580,SUP-005,9642,steel_tube,"{""grade"": ""C"", ""tolerance"": 0.0035, ""sulfur_content"": 0.022}",2020-12-01,130,291.85
MAT-04581,SUP-005,6292,steel_plate,"{""grade"": ""C"", ""tolerance"": 0.0048, ""sulfur_content"": 0.0162}",2023-11-21,296,395.88
MAT-04582,SUP-005,6782,steel_rod,"{""grade"": ""A"", ""tolerance"": 0.0088, ""sulfur_content"": 0.0103}",2020-12-11,135,221.33
MAT-04583,SUP-005,5934,steel_plate,"{""grade"": ""B"", ""tolerance"": 0.0076, ""sulfur_content"": 0.0135}",2021-10-26,55,30.93
MAT-04584,SUP-005,3347,steel_plate,"{""grade"": ""C"", ""tolerance"": 0.0061, ""sulfur_content"": 0.0186}",2023-12-11,375,37.25
MAT-04585,SUP-005,8426,steel_tube,"{""grade"": ""B"", ""tolerance"": 0.0016, ""sulfur_content"": 0.0226}",2021-09-30,204,81.37
MAT-04586,SUP-005,5086,steel_bar,"{""grade"": ""C"", ""tolerance"": 0.0074, ""sulfur_content"": 0.0148}",2023-09-10,76,360.06
MAT-04587,SUP-005,3884,steel_tube,"{""grade"": ""C"", ""tolerance"": 0.0032, ""sulfur_content"": 0.016}",2022-10-06,356,80.37
MAT-04588,SUP-005,8092,steel_rod,"{""grade"": ""B"", ""tolerance"": 0.0096, ""sulfur_content"": 0.0222}",2021-07-02,342,120.07
MAT-04589,SUP-005,6009,steel_plate,"{""grade"": ""A"", ""tolerance"": 0.0072, ""sulfur_content"": 0.016}",2020-02-09,191,166.54
MAT-04590,SUP-005,4001,steel_plate,"{""grade"": ""C"", ""tolerance"": 0.0041, ""sulfur_content"": 0.0177}",2023-02-16,405,118.99
MAT-04591,SUP-005,4246,steel_bar,"{""grade"": ""A"", ""tolerance"": 0.0084, ""sulfur_content"": 0.0224}",2020-07-20,163,130.67
MAT-04592,SUP-005,4808,steel_bar,"{""grade"": ""B"", ""tolerance"": 0.0041, ""sulfur_content"": 0.0194}",2024-09-12,397,112.01
MAT-04593,SUP-005,4768,steel_plate,"{""grade"": ""B"", ""tolerance"": 0.0038, ""sulfur_content"": 0.0227}",2020-11-08,200,381.49
MAT-04594,SUP-005,1354,steel_tube,"{""grade"": ""C"", ""tolerance"": 0.0061, ""sulfur_content"": 0.0156}",2024-01-03,469,234.73
MAT-04595,SUP-005,4960,steel_rod,"{""grade"": ""A"", ""tolerance"": 0.0041, ""sulfur_content"": 0.0149}",2020-05-28,254,33.62
MAT-04596,SUP-005,3163,steel_plate,"{""grade"": ""B"", ""tolerance"": 0.0019, ""sulfur_content"": 0.0104}",2023-12-22,95,189.16
MAT-04597,SUP-005,6312,steel_tube,"{""grade"": ""C"", ""tolerance"": 0.0087, ""sulfur_content"": 0.0108}",2023-04-18,186,320.68
MAT-04598,SUP-005,5479,steel_rod,"{""grade"": ""A"", ""tolerance"": 0.0024, ""sulfur_content"": 0.0197}",2023-11-08,395,156.59
MAT-04599,SUP-005,7443,steel_tube,"{""grade"": ""B"", ""tolerance"": 0.0016, ""sulfur_content"": 0.0189}",2020-11-16,240,408.38
MAT-04600,SUP-005,3156,steel_rod,"{""grade"": ""B"", ""tolerance"": 0.0031, ""sulfur_content"": 0.022}",2020-03-13,298,387.64
MAT-04601,SUP-005,2493,steel_rod,"{""grade"": ""A"", ""tolerance"": 0.0084, ""sulfur_content"": 0.021}",2024-12-19,226,452.68
MAT-04602,SUP-005,4657,steel_tube,"{""grade"": ""C"", ""tolerance"": 0.0072, ""sulfur_content"": 0.0192}",2021-06-04,440,487.31
MAT-04603,SUP-005,2803,steel_bar,"{""grade"": ""B"", ""tolerance"": 0.0072, ""sulfur_content"": 0.0229}",2021-10-05,233,253.13
MAT-04604,SUP-005,7427,steel_rod,"{""grade"": ""B"", ""tolerance"": 0.0082, ""sulfur_content"": 0.0126}",2022-11-20,373,328.3
MAT-04605,SUP-005,7710,steel_tube,"{""grade"": ""A"", ""tolerance"": 0.0012, ""sulfur_content"": 0.0218}",2020-09-03,431,211.15
MAT-04606,SUP-005,9789,steel_rod,"{""grade"": ""C"", ""tolerance"": 0.0043, ""sulfur_content"": 0.0242}",2022-06-04,171,164.81
MAT-04607,SUP-005,1012,steel_rod,"{""grade"": ""B"", ""tolerance"": 0.0049, ""sulfur_content"": 0.0111}",2020-03-26,198,85.38
MAT-04608,SUP-005,7314,steel_tube,"{""grade"": ""C"", ""tolerance"": 0.0083, ""sulfur_content"": 0.02}",2022-05-10,354,228.24
MAT-04609,SUP-005,6014,steel_rod,"{""grade"": ""A"", ""tolerance"": 0.0072, ""sulfur_content"": 0.0204}",2022-05-15,62,457.32
MAT-04610,SUP-005,1621,steel_rod,"{""grade"": ""A"", ""tolerance"": 0.0014, ""sulfur_content"": 0.0237}",2024-04-16,436,214.62
MAT-04611,SUP-005,1820,steel_rod,"{""grade"": ""C"", ""tolerance"": 0.0029, ""sulfur_content"": 0.0122}",2024-08-29,312,266.98
MAT-04612,SUP-005,9813,steel_rod,"{""grade"": ""C"", ""tolerance"": 0.0029, ""sulfur_content"": 0.0142}",2025-01-08,250,331.66
MAT-04613,SUP-005,4982,steel_bar,"{""grade"": ""C"", ""tolerance"": 0.0057, ""sulfur_content"": 0.0161}",2022-11-06,292,356.78
MAT-04614,SUP-005,2451,steel_tube,"{""grade"": ""C"", ""tolerance"": 0.0084, ""sulfur_content"": 0.0153}",2022-05-11,355,32.42
MAT-04615,SUP-005,1576,steel_tube,"{""grade"": ""C"", ""tolerance"": 0.0063, ""sulfur_content"": 0.015}",2022-03-30,438,282.83
MAT-04616,SUP-005,7229,steel_plate,"{""grade"": ""B"", ""tolerance"": 0.0026, ""sulfur_content"": 0.0105}",2022-09-08,129,360.12
MAT-04617,SUP-005,1029,steel_plate,"{""grade"": ""C"", ""tolerance"": 0.0067, ""sulfur_content"": 0.0183}",2023-10-10,392,472.38
MAT-04618,SUP-005,8330,steel_tube,"{""grade"": ""A"", ""tolerance"": 0.0067, ""sulfur_content"": 0.0169}",2021-12-21,265,148.53
MAT-04619,SUP-005,9450,steel_bar,"{""grade"": ""A"", ""tolerance"": 0.0075, ""sulfur_content"": 0.0207}",2020-02-28,323,118.75
MAT-04620,SUP-005,8265,steel_bar,"{""grade"": ""C"", ""tolerance"": 0.0078, ""sulfur_content"": 0.0188}",2023-03-12,240,60.59
MAT-04621,SUP-005,6679,steel_tube,"{""grade"": ""B"", ""tolerance"": 0.0065, ""sulfur_content"": 0.0131}",2022-08-03,90,137.5
MAT-04622,SUP-005,5316,steel_bar,"{""grade"": ""C"", ""tolerance"": 0.0013, ""sulfur_content"": 0.0165}",2022-12-14,313,364.38
MAT-04623,SUP-005,7104,steel_bar,"{""grade"": ""A"", ""tolerance"": 0.0088, ""sulfur_content"": 0.0151}",2022-10-03,101,51.16
MAT-04624,SUP-005,6805,steel_tube,"{""grade"": ""B"", ""tolerance"": 0.0014, ""sulfur_content"": 0.02}",2024-06-17,237,412.3
MAT-04625,SUP-005,5975,steel_plate,"{""grade"": ""A"", ""tolerance"": 0.0093, ""sulfur_content"": 0.0113}",2020-04-09,370,331.35
MAT-04626,SUP-005,3401,steel_plate,"{""grade"": ""A"", ""tolerance"": 0.0075, ""sulfur_content"": 0.012}",2022-12-19,477,481.05
MAT-04627,SUP-005,6427,steel_bar,"{""grade"": ""A"", ""tolerance"": 0.0032, ""sulfur_content"": 0.017}",2022-09-03,296,399.35
MAT-04628,SUP-005,4277,steel_rod,"{""grade"": ""A"", ""tolerance"": 0.0044, ""sulfur_content"": 0.0203}",2022-09-12,105,300.03
MAT-04629,SUP-005,7810,steel_plate,"{""grade"": ""A"", ""tolerance"": 0.0043, ""sulfur_content"": 0.0182}",2023-10-10,128,16.18
MAT-04630,SUP-005,3352,steel_rod,"{""grade"": ""B"", ""tolerance"": 0.007, ""sulfur_content"": 0.0121}",2022-02-06,468,152.14
MAT-04631,SUP-005,1389,steel_tube,"{""grade"": ""C"", ""tolerance"": 0.0015, ""sulfur_content"": 0.0151}",2023-04-23,66,258.57
MAT-04632,SUP-005,4420,steel_rod,"{""grade"": ""C"", ""tolerance"": 0.0086, ""sulfur_content"": 0.016}",2022-07-27,171,265.01
MAT-04633,SUP-005,3213,steel_bar,"{""grade"": ""B"", ""tolerance"": 0.0044, ""sulfur_content"": 0.0159}",2020-01-28,153,401.18
MAT-04634,SUP-005,5075,steel_tube,"{""grade"": ""C"", ""tolerance"": 0.003, ""sulfur_content"": 0.0201}",2020-02-26,65,294.33
MAT-04635,SUP-005,4660,steel_tube,"{""grade"": ""B"", ""tolerance"": 0.0024, ""sulfur_content"": 0.0146}",2021-04-07,59,250.94
MAT-04636,SUP-005,2742,steel_tube,"{""grade"": ""B"", ""tolerance"": 0.0099, ""sulfur_content"": 0.0185}",2023-08-11,261,163.91
MAT-04637,SUP-005,7771,steel_tube,"{""grade"": ""B"", ""tolerance"": 0.0024, ""sulfur_content"": 0.0193}",2023-11-20,149,186.02
MAT-04638,SUP-005,3568,steel_bar,"{""grade"": ""A"", ""tolerance"": 0.004, ""sulfur_content"": 0.0168}",2021-11-01,373,208.07
MAT-04639,SUP-005,3718,steel_rod,"{""grade"": ""A"", ""tolerance"": 0.0032, ""sulfur_content"": 0.0119}",2025-01-10,196,29.09
MAT-04640,SUP-005,8669,steel_bar,"{""grade"": ""B"", ""tolerance"": 0.0087, ""sulfur_content"": 0.0246}",2020-07-28,144,186.12
MAT-04641,SUP-005,9497,steel_tube,"{""grade"": ""C"", ""tolerance"": 0.0076, ""sulfur_content"": 0.0224}",2020-07-28,314,426.91
MAT-04642,SUP-005,9304,steel_plate,"{""grade"": ""A"", ""tolerance"": 0.004, ""sulfur_content"": 0.0162}",2022-06-02,72,357.72
MAT-04643,SUP-005,3944,steel_rod,"{""grade"": ""A"", ""tolerance"": 0.0062, ""sulfur_content"": 0.0173}",2023-02-07,200,387.95
MAT-04644,SUP-005,1551,steel_bar,"{""grade"": ""C"", ""tolerance"": 0.006, ""sulfur_content"": 0.022}",2022-05-02,92,169.93
MAT-04645,SUP-005,7404,steel_bar,"{""grade"": ""C"", ""tolerance"": 0.0039, ""sulfur_content"": 0.0183}",2024-07-21,488,430.31
MAT-04646,SUP-005,5963,steel_tube,"{""grade"": ""A"", ""tolerance"": 0.0011, ""sulfur_content"": 0.0124}",2021-06-15,405,282.11
MAT-04647,SUP-005,9793,steel_tube,"{""grade"": ""C"", ""tolerance"": 0.0085, ""sulfur_content"": 0.0129}",2020-05-24,175,435.47
MAT-04648,SUP-005,8569,steel_plate,"{""grade"": ""A"", ""tolerance"": 0.0037, ""sulfur_content"": 0.0106}",2020-05-30,478,419.43
MAT-04649,SUP-005,9732,steel_rod,"{""grade"": ""A"", ""tolerance"": 0.0073, ""sulfur_content"": 0.0157}",2022-02-18,373,297.71
MAT-04650,SUP-005,5318,steel_rod,"{""grade"": ""A"", ""tolerance"": 0.0064, ""sulfur_content"": 0.0137}",2023-03-21,259,13.14
MAT-04651,SUP-005,1401,steel_rod,"{""grade"": ""B"", ""tolerance"": 0.0051, ""sulfur_content"": 0.0217}",2020-07-08,497,255.67
MAT-04652,SUP-005,2670,steel_rod,"{""grade"": ""C"", ""tolerance"": 0.0082, ""sulfur_content"": 0.0192}",2024-02-11,211,425.03
MAT-04653,SUP-005,3343,steel_bar,"{""grade"": ""B"", ""tolerance"": 0.0075, ""sulfur_content"": 0.0161}",2023-02-04,392,390.76
MAT-04654,SUP-005,2038,steel_tube,"{""grade"": ""A"", ""tolerance"": 0.003, ""sulfur_content"": 0.0112}",2020-07-09,151,380.25
MAT-04655,SUP-005,2816,steel_rod,"{""grade"": ""C"", ""tolerance"": 0.0067, ""sulfur_content"": 0.0147}",2021-12-01,93,351.73
MAT-04656,SUP-005,3565,steel_plate,"{""grade"": ""B"", ""tolerance"": 0.0067, ""sulfur_content"": 0.0167}",2023-04-17,392,11.09
MAT-04657,SUP-005,8379,steel_tube,"{""grade"": ""A"", ""tolerance"": 0.0055, ""sulfur_content"": 0.0162}",2023-03-18,431,144.7
MAT-04658,SUP-005,7330,steel_rod,"{""grade"": ""B"", ""tolerance"": 0.0019, ""sulfur_content"": 0.0199}",2022-10-27,284,268.02
MAT-04659,SUP-005,1356,steel_rod,"{""grade"": ""A"", ""tolerance"": 0.0019, ""sulfur_content"": 0.0221}",2021-12-25,440,456.11
MAT-04660,SUP-005,6156,steel_tube,"{""grade"": ""B"", ""tolerance"": 0.0021, ""sulfur_content"": 0.0215}",2022-07-26,217,334.08
MAT-04661,SUP-005,5403,steel_bar,"{""grade"": ""A"", ""tolerance"": 0.0051, ""sulfur_content"": 0.014}",2021-03-31,159,430.35
MAT-04662,SUP-005,5350,steel_bar,"{""grade"": ""B"", ""tolerance"": 0.0066, ""sulfur_content"": 0.0187}",2022-12-11,280,11.82
MAT-04663,SUP-005,5045,steel_plate,"{""grade"": ""C"", ""tolerance"": 0.002, ""sulfur_content"": 0.0134}",2024-03-11,364,151.58
MAT-04664,SUP-005,7627,steel_plate,"{""grade"": ""B"", ""tolerance"": 0.0016, ""sulfur_content"": 0.0225}",2020-02-04,164,92.24
MAT-04665,SUP-005,6744,steel_bar,"{""grade"": ""A"", ""tolerance"": 0.0095, ""sulfur_content"": 0.0205}",2023-02-13,73,180.36
MAT-04666,SUP-005,4955,steel_bar,"{""grade"": ""A"", ""tolerance"": 0.0072, ""sulfur_content"": 0.0105}",2020-02-24,323,305.25
MAT-04667,SUP-005,5838,steel_tube,"{""grade"": ""B"", ""tolerance"": 0.0081, ""sulfur_content"": 0.0125}",2021-04-07,252,28.35
MAT-04668,SUP-005,1349,steel_tube,"{""grade"": ""A"", ""tolerance"": 0.0035, ""sulfur_content"": 0.0144}",2022-12-03,254,237.3
MAT-04669,SUP-005,7202,steel_tube,"{""grade"": ""C"", ""tolerance"": 0.0067, ""sulfur_content"": 0.0222}",2023-04-25,189,259.3
MAT-04670,SUP-005,8656,steel_rod,"{""grade"": ""A"", ""tolerance"": 0.0091, ""sulfur_content"": 0.0137}",2024-07-13,104,22.42
MAT-04671,SUP-005,8471,steel_rod,"{""grade"": ""B"", ""tolerance"": 0.001, ""sulfur_content"": 0.0111}",2022-09-22,441,432.2
MAT-04672,SUP-005,6131,steel_bar,"{""grade"": ""C"", ""tolerance"": 0.0092, ""sulfur_content"": 0.0189}",2024-07-14,153,409.78
MAT-04673,SUP-005,8276,steel_rod,"{""grade"": ""C"", ""tolerance"": 0.0019, ""sulfur_content"": 0.024}",2020-05-31,276,62.24
MAT-04674,SUP-005,1853,steel_bar,"{""grade"": ""A"", ""tolerance"": 0.0035, ""sulfur_content"": 0.0104}",2020-07-09,187,150.44
MAT-04675,SUP-005,6843,steel_rod,"{""grade"": ""B"", ""tolerance"": 0.0086, ""sulfur_content"": 0.0163}",2021-07-26,166,123.86
MAT-04676,SUP-005,7670,steel_tube,"{""grade"": ""C"", ""tolerance"": 0.0093, ""sulfur_content"": 0.0156}",2020-11-27,167,288.1
MAT-04677,SUP-005,8865,steel_rod,"{""grade"": ""C"", ""tolerance"": 0.0012, ""sulfur_content"": 0.0132}",2021-04-24,234,129.46
MAT-04678,SUP-005,1907,steel_rod,"{""grade"": ""B"", ""tolerance"": 0.0066, ""sulfur_content"": 0.022}",2023-04-10,142,198.52
MAT-04679,SUP-005,6701,steel_bar,"{""grade"": ""A"", ""tolerance"": 0.0075, ""sulfur_content"": 0.0208}",2024-02-23,364,244.04
MAT-04680,SUP-005,4856,steel_bar,"{""grade"": ""A"", ""tolerance"": 0.01, ""sulfur_content"": 0.0132}",2023-03-09,494,158.68
MAT-04681,SUP-005,3535,steel_bar,"{""grade"": ""B"", ""tolerance"": 0.0056, ""sulfur_content"": 0.0208}",2020-11-07,150,398.46
MAT-04682,SUP-005,9618,steel_tube,"{""grade"": ""B"", ""tolerance"": 0.0087, ""sulfur_content"": 0.0245}",2021-05-13,477,314.65
MAT-04683,SUP-005,7357,steel_bar,"{""grade"": ""C"", ""tolerance"": 0.0051, ""sulfur_content"": 0.0114}",2023-12-07,90,495.61
MAT-04684,SUP-005,5480,steel_plate,"{""grade"": ""C"", ""tolerance"": 0.0028, ""sulfur_content"": 0.0119}",2024-04-15,296,459.53
MAT-04685,SUP-005,8214,steel_bar,"{""grade"": ""A"", ""tolerance"": 0.0049, ""sulfur_content"": 0.0155}",2023-02-19,378,59.62
MAT-04686,SUP-005,6233,steel_plate,"{""grade"": ""B"", ""tolerance"": 0.0065, ""sulfur_content"": 0.0118}",2024-01-08,112,200.4
MAT-04687,SUP-005,1401,steel_tube,"{""grade"": ""B"", ""tolerance"": 0.0073, ""sulfur_content"": 0.0188}",2023-06-08,146,467.89
MAT-04688,SUP-005,5308,steel_tube,"{""grade"": ""B"", ""tolerance"": 0.0037, ""sulfur_content"": 0.0131}",2023-04-28,323,350.04
MAT-04689,SUP-005,1255,steel_bar,"{""grade"": ""A"", ""tolerance"": 0.0094, ""sulfur_content"": 0.0199}",2023-07-10,380,170.55
MAT-04690,SUP-005,1080,steel_bar,"{""grade"": ""A"", ""tolerance"": 0.0064, ""sulfur_content"": 0.0136}",2023-09-16,117,242.96
MAT-04691,SUP-005,9863,steel_rod,"{""grade"": ""B"", ""tolerance"": 0.0046, ""sulfur_content"": 0.0212}",2020-11-05,235,167.86
MAT-04692,SUP-005,6394,steel_rod,"{""grade"": ""A"", ""tolerance"": 0.0066, ""sulfur_content"": 0.0126}",2020-04-19,53,33.48
MAT-04693,SUP-005,2820,steel_rod,"{""grade"": ""C"", ""tolerance"": 0.0079, ""sulfur_content"": 0.0108}",2024-08-02,217,217.82
MAT-04694,SUP-005,2153,steel_bar,"{""grade"": ""C"", ""tolerance"": 0.0051, ""sulfur_content"": 0.0184}",2024-06-01,179,484.29
MAT-04695,SUP-005,3282,steel_rod,"{""grade"": ""A"", ""tolerance"": 0.0087, ""sulfur_content"": 0.01}",2023-10-09,428,282.46
MAT-04696,SUP-005,4165,steel_plate,"{""grade"": ""C"", ""tolerance"": 0.0087, ""sulfur_content"": 0.02}",2022-02-07,476,290.75
MAT-04697,SUP-005,7633,steel_rod,"{""grade"": ""B"", ""tolerance"": 0.0022, ""sulfur_content"": 0.0201}",2021-03-22,87,40.07
MAT-04698,SUP-005,9670,steel_tube,"{""grade"": ""A"", ""tolerance"": 0.0054, ""sulfur_content"": 0.0233}",2022-08-12,371,130.06
MAT-04699,SUP-005,6944,steel_bar,"{""grade"": ""B"", ""tolerance"": 0.0075, ""sulfur_content"": 0.0111}",2020-10-10,114,494.03
MAT-04700,SUP-006,9961,o_ring_kit,"{""grade"": ""A"", ""tolerance"": 0.0089}",2020-02-12,260,114.53
MAT-04701,SUP-006,9622,hydraulic_seal,"{""grade"": ""C"", ""tolerance"": 0.0099}",2024-08-10,197,69.57
MAT-04702,SUP-006,2034,gasket_set,"{""grade"": ""C"", ""tolerance"": 0.0067}",2024-01-10,164,415.95
MAT-04703,SUP-006,4106,hydraulic_seal,"{""grade"": ""B"", ""tolerance"": 0.0034}",2020-08-26,403,317.62
MAT-04704,SUP-006,4911,o_ring_kit,"{""grade"": ""B"", ""tolerance"": 0.0056}",2021-10-10,370,308.65
MAT-04705,SUP-006,7780,hydraulic_seal,"{""grade"": ""B"", ""tolerance"": 0.0049}",2020-01-31,478,129.47
MAT-04706,SUP-006,2109,hydraulic_seal,"{""grade"": ""C"", ""tolerance"": 0.0061}",2021-04-12,387,98.05
MAT-04707,SUP-006,3292,gasket_set,"{""grade"": ""C"", ""tolerance"": 0.0023}",2024-12-21,375,404.47
MAT-04708,SUP-006,2666,gasket_set,"{""grade"": ""A"", ""tolerance"": 0.0044}",2023-05-18,173,235.94
MAT-04709,SUP-006,6257,gasket_set,"{""grade"": ""A"", ""tolerance"": 0.0094}",2021-10-03,144,454.43
MAT-04710,SUP-006,5214,gasket_set,"{""grade"": ""B"", ""tolerance"": 0.0037}",2022-12-01,192,382.46
MAT-04711,SUP-006,8032,hydraulic_seal,"{""grade"": ""C"", ""tolerance"": 0.0076}",2022-06-09,309,65.35
MAT-04712,SUP-006,2218,hydraulic_seal,"{""grade"": ""B"", ""tolerance"": 0.008}",2021-03-31,163,32.7
MAT-04713,SUP-006,1398,gasket_set,"{""grade"": ""C"", ""tolerance"": 0.0074}",2020-02-20,214,285.35
MAT-04714,SUP-006,2395,gasket_set,"{""grade"": ""B"", ""tolerance"": 0.0039}",2021-12-13,354,340.66
MAT-04715,SUP-006,1914,o_ring_kit,"{""grade"": ""C"", ""tolerance"": 0.0092}",2023-12-01,135,392.2
MAT-04716,SUP-006,8846,o_ring_kit,"{""grade"": ""C"", ""tolerance"": 0.0015}",2021-12-30,345,58.0
MAT-04717,SUP-006,1259,hydraulic_seal,"{""grade"": ""C"", ""tolerance"": 0.0076}",2022-03-10,170,239.3
MAT-04718,SUP-006,7757,hydraulic_seal,"{""grade"": ""A"", ""tolerance"": 0.009}",2022-03-23,252,365.17
MAT-04719,SUP-006,3388,hydraulic_seal,"{""grade"": ""A"", ""tolerance"": 0.0039}",2021-08-31,87,272.24
MAT-04720,SUP-006,3870,hydraulic_seal,"{""grade"": ""C"", ""tolerance"": 0.0039}",2023-09-09,367,298.82
MAT-04721,SUP-006,8674,gasket_set,"{""grade"": ""A"", ""tolerance"": 0.0075}",2024-06-19,342,105.83
MAT-04722,SUP-006,9009,gasket_set,"{""grade"": ""C"", ""tolerance"": 0.0038}",2021-12-10,84,286.52
MAT-04723,SUP-006,3392,o_ring_kit,"{""grade"": ""B"", ""tolerance"": 0.0075}",2021-07-05,399,51.82
MAT-04724,SUP-006,8855,hydraulic_seal,"{""grade"": ""C"", ""tolerance"": 0.0029}",2022-03-12,283,15.81
MAT-04725,SUP-006,9645,o_ring_kit,"{""grade"": ""B"", ""tolerance"": 0.0023}",2021-12-28,251,479.34
MAT-04726,SUP-006,8062,gasket_set,"{""grade"": ""A"", ""tolerance"": 0.0019}",2022-01-17,334,152.92
MAT-04727,SUP-006,4363,hydraulic_seal,"{""grade"": ""A"", ""tolerance"": 0.0013}",2020-01-30,328,31.05
MAT-04728,SUP-006,5083,gasket_set,"{""grade"": ""A"", ""tolerance"": 0.0077}",2022-11-06,408,81.61
MAT-04729,SUP-006,5140,hydraulic_seal,"{""grade"": ""C"", ""tolerance"": 0.006}",2022-11-13,288,119.35
MAT-04730,SUP-006,2812,hydraulic_seal,"{""grade"": ""A"", ""tolerance"": 0.009}",2023-10-30,416,265.63
MAT-04731,SUP-006,2363,hydraulic_seal,"{""grade"": ""A"", ""tolerance"": 0.0067}",2021-04-15,416,219.11
MAT-04732,SUP-006,5761,gasket_set,"{""grade"": ""C"", ""tolerance"": 0.0041}",2021-01-11,51,241.25
MAT-04733,SUP-006,2049,hydraulic_seal,"{""grade"": ""C"", ""tolerance"": 0.005}",2020-02-16,331,154.51
MAT-04734,SUP-006,8699,o_ring_kit,"{""grade"": ""B"", ""tolerance"": 0.0085}",2020-05-22,273,344.12
MAT-04735,SUP-006,9029,hydraulic_seal,"{""grade"": ""C"", ""tolerance"": 0.0073}",2024-04-09,157,318.32
MAT-04736,SUP-006,2084,gasket_set,"{""grade"": ""A"", ""tolerance"": 0.0066}",2024-02-05,217,183.21
MAT-04737,SUP-006,1319,hydraulic_seal,"{""grade"": ""A"", ""tolerance"": 0.0096}",2024-12-17,91,25.86
MAT-04738,SUP-006,5973,hydraulic_seal,"{""grade"": ""C"", ""tolerance"": 0.0058}",2021-06-08,413,73.16
MAT-04739,SUP-006,3833,gasket_set,"{""grade"": ""A"", ""tolerance"": 0.0072}",2020-01-27,157,214.99
MAT-04740,SUP-006,3205,gasket_set,"{""grade"": ""A"", ""tolerance"": 0.0032}",2020-03-19,128,375.45
